building,scenario_num,loc,clim_zone,build_orient,build_type,tot_floor_area,num_floor,fac_glaz_uval,fac_glaz_shgc,wall_type,wall_uval,floor_finish,floor_uval,roof_type,roof_uval,infilt_type,infilt_ach,epd,lpd,hvac_type,pv_pe,pv_po,pv_pt,pv_pa,res_hedc,res_cedc,res_eui,comment
3,28,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,3000,499.9,986.4,68,PV Panel orientation 135
3,29,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,3000,501.0,987.7,82,PV Panel orientation -45
3,30,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,3000,501.0,988.0,64,PV Panel Tilt 30
3,31,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,3000,501.4,988.9,70,PV Panel Tilt 0
4,0,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.1,986.3,113,
4,1,0,3A,0,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,982.4,113,
4,2,0,3A,45,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.2,985.8,113,
4,3,0,3A,90,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,983.5,112,
4,4,0,3A,135,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.2,986.1,113,
4,5,0,3A,180,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,985.0,113,
4,6,0,3A,225,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.2,986.9,114,
4,7,0,3A,270,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,984.5,113,
4,8,0,3A,315,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,984.5,113,
4,9,0,3A,140,0,15664,4,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,578.6,1084.0,121,Single-plan Glass
4,10,0,3A,140,0,15664,4,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,427.5,876.7,106,Triple-pane insulated glass
4,11,0,3A,140,0,15664,4,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,445.9,827.0,109,Low-E (Low-Emissivity) coated glass
4,12,0,3A,140,0,15664,4,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,462.9,956.5,110,Argon-filled insulated glass
4,13,0,3A,140,0,15664,4,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,402.2,838.9,104,Vacuum Insulated Glass
4,14,0,3A,140,0,15664,4,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,554.5,1001.3,117,Brick Plaster
4,15,0,3A,140,0,15664,4,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,513.7,990.4,114,Concrete Block
4,16,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,526.1,1085.3,128,Carpet
4,17,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,527.5,1040.5,124,Hardwood
4,18,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,685.3,1052.7,134,Metal Deck
4,19,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,488.6,978.0,110,Airtight 0.25
4,20,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,523.3,1008.9,120,Average 1.0
4,21,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,500.1,909.7,102,Low EPD
4,22,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,500.1,1063.0,125,High EPD
4,23,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,500.1,942.3,106,Low LPD
4,24,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,500.1,1030.4,120,High LPD
4,25,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,426.7,1190.7,105,VRF Fan Coils
4,26,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,3000,499.7,985.5,63,PV efficiency 15%
4,27,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,3000,499.7,985.5,46,PV efficiency 20%
4,28,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,3000,498.1,980.2,67,PV Panel orientation 135
4,29,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,3000,499.5,984.9,81,PV Panel orientation -45
4,30,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,3000,499.8,985.6,63,PV Panel Tilt 30
4,31,0,3A,140,0,15664,4,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,3000,500.1,986.3,70,PV Panel Tilt 0
5,0,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,575.7,1093.0,117,
5,1,0,3A,0,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,576.2,1091.1,115,
5,2,0,3A,45,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,575.9,1069.9,116,
5,3,0,3A,90,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,576.2,1069.9,115,
5,4,0,3A,135,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,575.7,1093.1,117,
5,5,0,3A,180,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,576.2,1092.8,116,
5,6,0,3A,225,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,575.9,1070.4,116,
5,7,0,3A,270,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,576.2,1061.3,115,
5,8,0,3A,315,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,576.2,1061.3,115,
5,9,0,3A,140,0,16896,3,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,656.8,1200.7,125,Single-plan Glass
5,10,0,3A,140,0,16896,3,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.5,971.7,110,Triple-pane insulated glass
5,11,0,3A,140,0,16896,3,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,519.5,908.5,113,Low-E (Low-Emissivity) coated glass
5,12,0,3A,140,0,16896,3,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,537.1,1058.7,113,Argon-filled insulated glass
5,13,0,3A,140,0,16896,3,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,474.1,925.2,108,Vacuum Insulated Glass
5,14,0,3A,140,0,16896,3,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,620.8,1112.4,121,Brick Plaster
5,15,0,3A,140,0,16896,3,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,589.9,1099.9,118,Concrete Block
5,16,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,612.9,1204.8,133,Carpet
5,17,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,614.9,1155.5,129,Hardwood
5,18,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,841.0,1198.9,145,Metal Deck
5,19,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,564.2,1089.0,114,Airtight 0.25
5,20,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,598.7,1100.4,123,Average 1.0
5,21,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,575.7,1010.5,106,Low EPD
5,22,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,575.7,1175.6,128,High EPD
5,23,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,575.7,1045.8,110,Low LPD
5,24,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,575.7,1140.4,123,High LPD
5,25,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,489.4,1309.5,106,VRF Fan Coils
5,26,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,4000,575.1,1091.1,55,PV efficiency 15%
5,27,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,4000,575.1,1091.1,34,PV efficiency 20%
5,28,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,4000,573.8,1083.4,60,PV Panel orientation 135
5,29,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,4000,575.3,1092.1,77,PV Panel orientation -45
5,30,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,4000,575.2,1091.5,55,PV Panel Tilt 30
5,31,0,3A,140,0,16896,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,4000,575.7,1093.0,63,PV Panel Tilt 0
6,0,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.0,1085.1,116,
6,1,0,3A,0,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.4,1085.1,116,
6,2,0,3A,45,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.2,1061.7,116,
6,3,0,3A,90,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.4,1055.1,115,
6,4,0,3A,135,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.0,1084.7,116,
6,5,0,3A,180,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.5,1084.9,116,
6,6,0,3A,225,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.2,1061.5,116,
6,7,0,3A,270,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.4,1054.9,115,
6,8,0,3A,315,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,574.4,1054.9,115,
6,9,0,3A,140,0,16880,3,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,653.6,1191.4,124,Single-plan Glass
6,10,0,3A,140,0,16880,3,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,500.2,966.4,109,Triple-pane insulated glass
6,11,0,3A,140,0,16880,3,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,518.9,905.1,112,Low-E (Low-Emissivity) coated glass
6,12,0,3A,140,0,16880,3,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,536.1,1051.4,112,Argon-filled insulated glass
6,13,0,3A,140,0,16880,3,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,474.3,920.9,107,Vacuum Insulated Glass
6,14,0,3A,140,0,16880,3,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,619.7,1104.4,120,Brick Plaster
6,15,0,3A,140,0,16880,3,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,588.0,1091.9,117,Concrete Block
6,16,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,611.3,1197.6,132,Carpet
6,17,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,613.3,1147.4,129,Hardwood
6,18,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,839.2,1193.3,144,Metal Deck
6,19,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,562.5,1081.1,113,Airtight 0.25
6,20,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,597.0,1092.5,122,Average 1.0
6,21,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,574.0,1002.8,106,Low EPD
6,22,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,574.0,1167.7,127,High EPD
6,23,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,574.0,1038.0,110,Low LPD
6,24,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,574.0,1132.5,122,High LPD
6,25,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,487.9,1296.2,106,VRF Fan Coils
6,26,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,4000,573.5,1084.0,54,PV efficiency 15%
6,27,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,4000,573.5,1084.0,33,PV efficiency 20%
6,28,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,4000,572.6,1079.3,59,PV Panel orientation 135
6,29,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,4000,573.6,1084.4,77,PV Panel orientation -45
6,30,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,4000,573.5,1084.4,54,PV Panel Tilt 30
6,31,0,3A,140,0,16880,3,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,4000,574.0,1085.1,62,PV Panel Tilt 0
2,0,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,968.0,127,
2,1,0,0A,0,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,889.1,125,
2,2,0,0A,45,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,960.9,127,
2,3,0,0A,90,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,996.6,127,
2,4,0,0A,135,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,975.7,127,
2,5,0,0A,180,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,889.7,125,
2,6,0,0A,225,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,962.1,127,
2,7,0,0A,270,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,997.7,127,
2,8,0,0A,315,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,997.7,127,
2,9,0,0A,140,0,13963,5,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,1063.1,133,Single-plan Glass
2,10,0,0A,140,0,13963,5,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,862.8,121,Triple-pane insulated glass
2,11,0,0A,140,0,13963,5,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,811.0,117,Low-E (Low-Emissivity) coated glass
2,12,0,0A,140,0,13963,5,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,937.8,125,Argon-filled insulated glass
2,13,0,0A,140,0,13963,5,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,822.9,118,Vacuum Insulated Glass
2,14,0,0A,140,0,13963,5,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,983.7,128,Brick Plaster
2,15,0,0A,140,0,13963,5,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,973.7,127,Concrete Block
2,16,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,1066.3,130,Carpet
2,17,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,1123.4,132,Hardwood
2,18,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,1003.5,130,Metal Deck
2,19,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,959.5,125,Airtight 0.25
2,20,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,984.8,131,Average 1.0
2,21,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,899.5,112,Low EPD
2,22,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,0.0,1036.5,142,High EPD
2,23,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,0.0,928.5,118,Low LPD
2,24,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,0.0,1007.5,136,High LPD
2,25,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,8.7,1216.9,150,VRF Fan Coils
2,26,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,0.0,966.3,57,PV efficiency 15%
2,27,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,0.0,966.3,34,PV efficiency 20%
2,28,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,0.0,965.6,58,PV Panel orientation 135
2,29,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,0.0,967.3,58,PV Panel orientation -45
2,30,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,5000,0.0,966.3,55,PV Panel Tilt 30
2,31,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,5000,0.0,968.0,49,PV Panel Tilt 0
